Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.4521704018115997,23.9994525909423,1.9993782043457,22.0000743865966
00002.jpg,0.572449803352356,26.999473571777298,1.9981861114500998,25.0012874603271
00003.jpg,0.5035917162895203,23.0000019073486,3.0000209808348997,19.999980926513597
00004.jpg,0.5457465052604675,25.998830795288,1.9989013671875,23.9999294281005
00005.jpg,0.1829756498336792,20.9989547729492,1.9986629486083,19.0002918243408
00006.jpg,0.4864690899848938,23.9999294281005,1.9986629486083,22.001266479492102
00007.jpg,0.6035913228988647,22.9992866516113,2.9978752136230002,20.001411437988203
00008.jpg,0.2607241570949554,19.9997425079345,2.0015239715576,17.9982185363769
00009.jpg,0.0733007341623306,12.9992961883544,0.9996891021727999,11.999607086181602
00010.jpg,0.6365657448768616,13.998985290527301,1.9969940185545998,12.001991271972601
00011.jpg,0.6811268925666809,19.0019607543945,1.9960403442382002,17.0059204101562
00012.jpg,0.5776582956314087,18.9993381500244,1.9972324371337002,17.0021057128906
00013.jpg,0.2230484038591385,22.0022201538085,1.9960403442382002,20.0061798095703
00014.jpg,0.2307803630828857,16.0002708435058,1.9781589508056,14.0221118927001
00015.jpg,0.224600002169609,17.999410629272397,1.9977092742918998,16.001701354980398
00016.jpg,0.5533652305603027,21.9981670379638,1.9969940185545998,20.0011730194091
00017.jpg,0.555456817150116,19.0005302429199,1.9984245300292,17.0021057128906
00018.jpg,0.2104126662015915,113.0013465881347,4.000425338745099,109.0009212493896
00019.jpg,0.605170488357544,34.0006351470947,3.0016899108886,30.998945236205998
00020.jpg,0.4620830714702606,24.000644683837802,3.0007362365722003,20.9999084472656
00021.jpg,0.6836124062538147,30.9987068176269,2.0003318786621,28.998374938964798
00022.jpg,0.4956122934818268,24.9998569488525,1.9996166229248,23.0002403259277
00023.jpg,0.5386115312576294,19.9975967407226,1.9993782043457,17.9982185363769
00024.jpg,0.3882078826427459,21.9991207122802,1.997947692871,20.0011730194091
00025.jpg,0.5821483731269836,22.0000743865966,2.0008087158203,19.9992656707763
00026.jpg,0.5872725248336792,16.9985294342041,0.9989738464355,15.9995555877685
00027.jpg,0.377503752708435,20.9987163543701,1.9953250885008997,19.003391265869098
00028.jpg,0.0951418429613113,19.999504089355398,1.9967555999755,18.0027484893798
00029.jpg,0.0851048529148101,17.9998874664306,2.9993057250976,15.000581741332999
00030.jpg,0.3395487070083618,19.9980735778808,2.000093460083,17.9979801177978
00031.jpg,0.6149154901504517,22.0000743865966,1.9972324371337002,20.002841949462802
00032.jpg,0.5489389300346375,30.9996604919433,1.9996166229248,29.000043869018498
00033.jpg,0.4446218609809875,18.0003643035888,1.000165939331,17.0001983642578
00034.jpg,0.6553452014923096,25.0020027160644,2.0003318786621,23.001670837402298
00035.jpg,0.3218928873538971,16.9987678527832,0.9987354278564,16.000032424926697
00036.jpg,0.3385593593120575,18.0013179779052,2.9995441436767,15.0017738342285
00037.jpg,0.6223927140235901,21.000862121582,1.9986629486083,19.0021991729736
00038.jpg,0.1552372127771377,13.0007266998291,0.9999275207519,12.0007991790771
00039.jpg,0.6145324110984802,21.0011005401611,0.9996891021727999,20.001411437988203
00040.jpg,0.2622536420822143,14.9993896484375,0.9975433349609,14.0018463134765
00041.jpg,0.3242675960063934,15.999794006347601,1.000165939331,14.9996280670166
00042.jpg,0.529967188835144,14.9998664855957,1.9986629486083,13.0012035369873
00043.jpg,0.526780366897583,13.000249862670799,0.9987354278564,12.0015144348144
00044.jpg,0.2001087963581085,19.9987888336181,1.9989013671875,17.9998874664306
00045.jpg,0.373161107301712,7.0002079010009,0.9949207305907999,6.0052871704101
00046.jpg,0.2523040473461151,25.9993076324462,1.0006427764891999,24.998664855957
00047.jpg,0.2239285260438919,13.998746871948201,0.9982585906981999,13.00048828125
00048.jpg,0.1852585822343826,13.00048828125,0.9963512420653999,12.0041370391845
00049.jpg,0.4374783933162689,19.999504089355398,0.9999275207519,18.999576568603498
00050.jpg,0.5328044295310974,18.9988613128662,1.9996166229248,16.9992446899414
00051.jpg,0.1594894826412201,19.0000534057617,1.9996166229248,17.0004367828369
00052.jpg,0.6826050281524658,20.00093460083,1.9996166229248,18.0013179779052
00053.jpg,0.5980537533760071,17.0009136199951,0.9987354278564,16.002178192138597
00054.jpg,0.2206840366125106,16.0009860992431,1.0015964508056001,14.9993896484375
00055.jpg,0.1376596838235855,21.9998359680175,1.9981861114500998,20.0016498565673
00056.jpg,0.6613128185272217,14.9998664855957,1.0006427764891999,13.999223709106401
00057.jpg,0.5134146809577942,19.0014839172363,2.000093460083,17.0013904571533
00058.jpg,0.4398808479309082,14.0001773834228,0.9982585906981999,13.0019187927246
00059.jpg,0.2336130291223526,14.9996280670166,0.9987354278564,14.000892639160101
00060.jpg,0.2463888525962829,15.0003433227539,0.9989738464355,14.0013694763183
00061.jpg,0.6860871911048889,19.999980926513597,1.9953250885008997,18.004655838012603
00062.jpg,0.2492879629135131,13.000249862670799,0.99778175354,12.0024681091308
00063.jpg,0.3142607510089874,13.9980316162109,0.9994506835936999,12.9985809326171
00064.jpg,0.2430085688829422,14.000892639160101,0.9984970092772999,13.0023956298828
00065.jpg,0.3577049970626831,14.0016078948974,0.9999275207519,13.001680374145499
00066.jpg,0.6502959132194519,19.001722335815398,2.9990673065185,16.0026550292968
00067.jpg,0.6168542504310608,20.9994316101074,1.9958019256591,19.0036296844482
00068.jpg,0.2867870628833771,17.998933792114197,2.9990673065185,14.9998664855957
00069.jpg,0.5933020710945129,15.0003433227539,1.0006427764891999,13.9997005462646
00070.jpg,0.577269434928894,19.9992656707763,0.9989738464355,19.0002918243408
00071.jpg,0.4943797588348388,17.9996490478515,1.9991397857665998,16.000509262084897
00072.jpg,0.1709138602018356,24.000644683837802,2.9983520507812003,21.002292633056598
