Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.4521704018115997,19.9987888336181,2.995491027832,17.0032978057861
00002.jpg,0.572449803352356,39.9990081787109,1.9993782043457,37.9996299743652
00003.jpg,0.5035917162895203,25.998830795288,2.9978752136230002,23.000955581665
00004.jpg,0.5457465052604675,23.001194000244098,3.0000209808348997,20.0011730194091
00005.jpg,0.1829756498336792,22.9992866516113,0.9996891021727999,21.999597549438402
00006.jpg,0.4864690899848938,23.0004787445068,1.9998550415039003,21.000623703002898
00007.jpg,0.6035913228988647,22.9992866516113,2.9990673065185,20.0002193450927
00008.jpg,0.2607241570949554,21.998405456542898,1.9996166229248,19.9987888336181
00009.jpg,0.0733007341623306,24.998664855957,2.9993057250976,21.9993591308593
00010.jpg,0.6365657448768616,38.999557495117095,2.9988288879394003,36.0007286071777
00011.jpg,0.6811268925666809,26.9985198974609,1.9991397857665998,24.9993801116943
00012.jpg,0.5776582956314087,29.001712799072198,3.9989948272705,25.002717971801697
00013.jpg,0.2230484038591385,24.9991416931152,1.9965171813963998,23.0026245117187
00014.jpg,0.2307803630828857,17.0004367828369,1.9993782043457,15.0010585784912
00015.jpg,0.224600002169609,57.9988956451416,3.0009746551513,54.9979209899902
00016.jpg,0.5533652305603027,24.998664855957,3.0009746551513,21.9976902008056
00017.jpg,0.555456817150116,23.000955581665,2.0015239715576,20.9994316101074
00018.jpg,0.2104126662015915,25.9997844696044,1.997947692871,24.0018367767334
00019.jpg,0.605170488357544,19.00315284729,2.0027160644530997,17.0004367828369
00020.jpg,0.4620830714702606,23.0031013488769,2.002477645874,21.000623703002898
00021.jpg,0.6836124062538147,29.000043869018498,0.9994506835936999,28.0005931854248
00022.jpg,0.4956122934818268,23.0002403259277,2.000093460083,21.000146865844698
00023.jpg,0.5386115312576294,21.000623703002898,1.9986629486083,19.0019607543945
00024.jpg,0.3882078826427459,22.000312805175703,2.9973983764648,19.0029144287109
00025.jpg,0.5821483731269836,17.9996490478515,0.9963512420653999,17.0032978057861
00026.jpg,0.5872725248336792,21.000146865844698,1.9998550415039003,19.0002918243408
00027.jpg,0.377503752708435,21.000862121582,0.9992122650146,20.0016498565673
00028.jpg,0.0951418429613113,22.000312805175703,1.9986629486083,20.0016498565673
00029.jpg,0.0851048529148101,21.997928619384698,1.9991397857665998,19.9987888336181
