Image name,Score,Total time,Inference time,Preprocessing time
00001.jpg,0.4521704018115997,18.000125885009698,0.9984970092772999,17.0016288757324
00002.jpg,0.572449803352356,25.998592376708903,1.9989013671875,23.999691009521403
00003.jpg,0.5035917162895203,21.0003852844238,2.000093460083,19.0002918243408
00004.jpg,0.5457465052604675,22.9992866516113,2.9981136322021,20.0011730194091
00005.jpg,0.1829756498336792,24.001359939575103,3.9999485015869003,20.001411437988203
00006.jpg,0.4864690899848938,21.000146865844698,1.9967555999755,19.003391265869098
00007.jpg,0.6035913228988647,20.9982395172119,1.9993782043457,18.9988613128662
00008.jpg,0.2607241570949554,20.9982395172119,1.9950866699218,19.00315284729
00009.jpg,0.0733007341623306,20.9999084472656,2.9981136322021,18.001794815063402
00010.jpg,0.6365657448768616,25.9997844696044,3.9985179901123002,22.001266479492102
00011.jpg,0.6811268925666809,25.9978771209716,2.9985904693603,22.9992866516113
00012.jpg,0.5776582956314087,19.0002918243408,1.9996166229248,17.000675201415998
00013.jpg,0.2230484038591385,16.0009860992431,0.9987354278564,15.0022506713867
00014.jpg,0.2307803630828857,14.000654220581,0.9984970092772999,13.0021572113037
00015.jpg,0.224600002169609,16.9978141784667,2.9971599578857,14.000654220581
00016.jpg,0.5533652305603027,19.9992656707763,2.9993057250976,16.9999599456787
00017.jpg,0.555456817150116,20.998477935790998,1.9967555999755,19.001722335815398
00018.jpg,0.2104126662015915,25.0012874603271,1.9967555999755,23.0045318603515
00019.jpg,0.605170488357544,20.998477935790998,2.9933452606201,18.0051326751709
00020.jpg,0.4620830714702606,21.0011005401611,2.0003318786621,19.000768661499
00021.jpg,0.6836124062538147,49.0002632141113,1.9996166229248,47.0006465911865
00022.jpg,0.4956122934818268,22.9997634887695,0.9994506835936999,22.000312805175703
00023.jpg,0.5386115312576294,19.001722335815398,2.0008087158203,17.0009136199951
00024.jpg,0.3882078826427459,20.0011730194091,2.000093460083,18.001079559326097
00025.jpg,0.5821483731269836,18.999576568603498,1.9943714141845001,17.0052051544189
00026.jpg,0.5872725248336792,19.00315284729,1.9998550415039003,17.0032978057861
00027.jpg,0.377503752708435,21.998405456542898,2.9966831207275,19.001722335815398
00028.jpg,0.0951418429613113,18.999576568603498,1.9972324371337002,17.002344131469698
00029.jpg,0.0851048529148101,12.0007991790771,2.0003318786621,10.000467300415
00030.jpg,0.3395487070083618,19.0010070800781,0.9999275207519,18.001079559326097
00031.jpg,0.6149154901504517,22.000312805175703,1.9989013671875,20.001411437988203
00032.jpg,0.5489389300346375,24.9991416931152,1.0004043579101,23.998737335205
00033.jpg,0.4446218609809875,20.9999084472656,2.0022392272949,18.9976692199707
00034.jpg,0.6553452014923096,21.0030078887939,2.0012855529785,19.001722335815398
00035.jpg,0.3218928873538971,20.9996700286865,1.9998550415039003,18.9998149871826
00036.jpg,0.3385593593120575,21.000623703002898,2.000093460083,19.0005302429199
00037.jpg,0.6223927140235901,16.9987678527832,0.9994506835936999,15.999317169189402
00038.jpg,0.1552372127771377,8.9991092681884,0.9987354278564,8.000373840332
00039.jpg,0.6145324110984802,21.9991207122802,1.9993782043457,19.9997425079345
00040.jpg,0.2622536420822143,17.0009136199951,0.9994506835936999,16.0014629364013
00041.jpg,0.3242675960063934,19.998311996459897,2.9981136322021,17.0001983642578
00042.jpg,0.529967188835144,12.000322341918901,0.9999275207519,11.0003948211669
00043.jpg,0.526780366897583,18.9990997314453,0.9996891021727999,17.999410629272397
00044.jpg,0.2001087963581085,16.000032424926697,1.9989013671875,14.001131057739201
00045.jpg,0.373161107301712,8.001089096069299,0.9944438934326001,7.0066452026367
00046.jpg,0.2523040473461151,24.000167846679602,1.9993782043457,22.000789642333903
00047.jpg,0.2239285260438919,21.000623703002898,2.9971599578857,18.003463745117102
00048.jpg,0.1852585822343826,13.0007266998291,0.9984970092772999,12.002229690551701
00049.jpg,0.4374783933162689,16.001701354980398,0.9973049163818,15.004396438598599
00050.jpg,0.5328044295310974,14.000654220581,1.9946098327636,12.0060443878173
00051.jpg,0.1594894826412201,13.0000114440917,0.9999275207519,12.000083923339801
00052.jpg,0.6826050281524658,13.0009651184082,1.000165939331,12.0007991790771
00053.jpg,0.5980537533760071,19.0005302429199,0.9994506835936999,18.001079559326097
00054.jpg,0.2206840366125106,15.000581741332999,0.9984970092772999,14.0020847320556
00055.jpg,0.1376596838235855,17.0001983642578,0.9984970092772999,16.001701354980398
00056.jpg,0.6613128185272217,13.0021572113037,0.9996891021727999,12.0024681091308
00057.jpg,0.5134146809577942,13.9997005462646,0.99778175354,13.0019187927246
00058.jpg,0.4398808479309082,15.000581741332999,0.9968280792236001,14.0037536621093
00059.jpg,0.2336130291223526,14.0020847320556,0.9992122650146,13.002872467041
00060.jpg,0.2463888525962829,16.9994831085205,0.9984970092772999,16.0009860992431
00061.jpg,0.6860871911048889,15.9986019134521,0.9965896606445,15.0020122528076
00062.jpg,0.2492879629135131,15.9990787506103,2.9995441436767,12.9995346069335
